match_number,batsman,runs_scored,balls_faced,fours,sixes,strike_rate,bowler,balls_bowled,runs_conceded,wickets,overs,economy
17,S Dhawan,93.0,75.0,10.0,3.0,124.0,0,0.0,0.0,0,0.0,0.0
17,S Dube,11.0,16.0,1.0,0.0,68.75,0,0.0,0.0,0,0.0,0.0
17,S Gopal,8.0,10.0,0.0,0.0,80.0,S Gopal,25.0,20.0,caughtcaughtcaught,4.1,4.878048780487806
17,0,0.0,0.0,0.0,0.0,0.0,S Kaul,26.0,64.0,caughtbowled,4.2,15.238095238095237
17,SA Yadav,84.0,63.0,11.0,2.0,133.33333333333331,0,0.0,0.0,0,0.0,0.0
17,0,0.0,0.0,0.0,0.0,0.0,SB Joshi,6.0,19.0,0,1.0,19.0
17,SC Ganguly,65.0,65.0,8.0,1.0,100.0,SC Ganguly,7.0,16.0,0,1.1,14.545454545454545
17,0,0.0,0.0,0.0,0.0,0.0,SE Bond,18.0,31.0,0,3.0,10.333333333333334
17,SE Marsh,1.0,7.0,0.0,0.0,14.285714285714285,0,0.0,0.0,0,0.0,0.0
17,SK Raina,60.0,41.0,10.0,1.0,146.34146341463415,0,0.0,0.0,0,0.0,0.0
17,SK Trivedi,0.0,2.0,0.0,0.0,0.0,SK Trivedi,6.0,8.0,0,1.0,8.0
17,SK Warne,3.0,6.0,0.0,0.0,50.0,SK Warne,24.0,17.0,caught,4.0,4.25
17,0,0.0,0.0,0.0,0.0,0.0,SL Malinga,42.0,44.0,caughtbowledbowled,7.0,6.285714285714286
17,SM Curran,5.0,8.0,0.0,0.0,62.5,SM Curran,12.0,19.0,0,2.0,9.5
17,0,0.0,0.0,0.0,0.0,0.0,SMSM Senanayake,25.0,20.0,bowled,4.1,4.878048780487806
17,SN Thakur,0.0,1.0,0.0,0.0,0.0,SN Thakur,42.0,53.0,caughtcaughtbowledbowledcaught and bowled,7.0,7.571428571428571
17,SO Hetmyer,30.0,19.0,2.0,2.0,157.89473684210526,0,0.0,0.0,0,0.0,0.0
17,SP Narine,10.0,8.0,2.0,0.0,125.0,SP Narine,98.0,120.0,bowledcaughtbowledcaughtbowledcaughtcaughtcaught,16.2,7.407407407407407
17,SPD Smith,27.0,26.0,3.0,0.0,103.84615384615385,0,0.0,0.0,0,0.0,0.0
17,SR Tendulkar,139.0,100.0,16.0,4.0,139.0,SR Tendulkar,12.0,11.0,0,2.0,5.5
17,SR Watson,131.0,89.0,12.0,6.0,147.19101123595507,SR Watson,70.0,79.0,bowledcaught,11.4,6.9298245614035086
17,SS Iyer,50.0,48.0,4.0,2.0,104.16666666666667,0,0.0,0.0,0,0.0,0.0
17,SS Tiwary,34.0,27.0,3.0,1.0,125.92592592592592,0,0.0,0.0,0,0.0,0.0
17,0,0.0,0.0,0.0,0.0,0.0,SSB Magala,13.0,14.0,0,2.1,6.666666666666666
17,ST Jayasuriya,52.0,33.0,2.0,4.0,157.57575757575756,0,0.0,0.0,0,0.0,0.0
17,STR Binny,28.0,16.0,3.0,1.0,175.0,STR Binny,14.0,33.0,0,2.2,14.999999999999998
17,SV Samson,62.0,56.0,4.0,2.0,110.71428571428572,0,0.0,0.0,0,0.0,0.0
17,SW Billings,3.0,7.0,0.0,0.0,42.857142857142854,0,0.0,0.0,0,0.0,0.0
17,SW Tait,0.0,1.0,0.0,0.0,0.0,SW Tait,28.0,31.0,caught,4.4,7.045454545454545
17,Sandeep Sharma,0.0,1.0,0.0,0.0,0.0,Sandeep Sharma,44.0,71.0,caughtcaughtcaught,7.2,9.86111111111111
17,Shakib Al Hasan,4.0,8.0,0.0,0.0,50.0,Shakib Al Hasan,48.0,49.0,bowledbowledcaught,8.0,6.125
17,Shashank Singh,61.0,30.0,6.0,4.0,203.33333333333331,0,0.0,0.0,0,0.0,0.0
17,Shoaib Malik,6.0,4.0,1.0,0.0,150.0,Shoaib Malik,6.0,10.0,0,1.0,10.0
17,Shubman Gill,92.0,51.0,6.0,4.0,180.3921568627451,0,0.0,0.0,0,0.0,0.0
17,Sikandar Raza,15.0,17.0,0.0,0.0,88.23529411764706,Sikandar Raza,12.0,22.0,0,2.0,11.0
17,0,0.0,0.0,0.0,0.0,0.0,T Natarajan,49.0,60.0,bowledcaught,8.1,7.407407407407407
17,0,0.0,0.0,0.0,0.0,0.0,TA Boult,41.0,58.0,caughtcaught,6.5,8.923076923076923
17,TG Southee,1.0,1.0,0.0,0.0,100.0,TG Southee,46.0,84.0,0,7.4,11.35135135135135
17,0,0.0,0.0,0.0,0.0,0.0,TU Deshpande,25.0,37.0,caughtcaughtrun out,4.1,9.02439024390244
17,0,0.0,0.0,0.0,0.0,0.0,UT Yadav,45.0,54.0,caughtrun outcaughtbowled,7.3,7.397260273972603
17,0,0.0,0.0,0.0,0.0,0.0,Umran Malik,18.0,29.0,0,3.0,9.666666666666666
17,V Kohli,113.0,69.0,12.0,3.0,163.76811594202897,V Kohli,6.0,11.0,0,1.0,11.0
17,V Sehwag,24.0,13.0,3.0,1.0,184.6153846153846,V Sehwag,12.0,31.0,0,2.0,15.5
17,V Shankar,8.0,10.0,0.0,0.0,80.0,0,0.0,0.0,0,0.0,0.0
17,0,0.0,0.0,0.0,0.0,0.0,VY Mahesh,25.0,29.0,0,4.1,7.073170731707318
17,W Jaffer,10.0,9.0,0.0,1.0,111.11111111111111,0,0.0,0.0,0,0.0,0.0
17,WP Saha,11.0,14.0,2.0,0.0,78.57142857142857,0,0.0,0.0,0,0.0,0.0
17,0,0.0,0.0,0.0,0.0,0.0,Washington Sundar,24.0,21.0,caughtcaught,4.0,5.25
17,Y Venugopal Rao,13.0,16.0,0.0,0.0,81.25,0,0.0,0.0,0,0.0,0.0
17,YBK Jaiswal,10.0,8.0,2.0,0.0,125.0,0,0.0,0.0,0,0.0,0.0
17,YK Pathan,43.0,32.0,6.0,1.0,134.375,YK Pathan,26.0,27.0,stumped,4.2,6.428571428571428
17,YS Chahal,1.0,2.0,0.0,0.0,50.0,YS Chahal,57.0,63.0,caughtcaughtcaught,9.3,6.774193548387096
17,Yashpal Singh,8.0,8.0,0.0,0.0,100.0,0,0.0,0.0,0,0.0,0.0
17,Yuvraj Singh,21.0,19.0,2.0,1.0,110.5263157894737,0,0.0,0.0,0,0.0,0.0
17,0,0.0,0.0,0.0,0.0,0.0,Z Khan,91.0,116.0,caughtcaughtrun outcaughtbowledlbw,15.1,7.682119205298013
18,0,0.0,0.0,0.0,0.0,0.0,A Chandila,18.0,14.0,0,3.0,4.666666666666667
18,0,0.0,0.0,0.0,0.0,0.0,A Kumble,24.0,19.0,caught,4.0,4.75
18,A Mishra,0.0,4.0,0.0,0.0,0.0,A Mishra,44.0,60.0,stumpedcaughtcaughtstumped,7.2,8.333333333333334
18,0,0.0,0.0,0.0,0.0,0.0,A Nehra,25.0,23.0,lbw,4.1,5.609756097560976
18,0,0.0,0.0,0.0,0.0,0.0,A Singh,23.0,43.0,bowledcaught,3.5,12.285714285714286
18,AB Agarkar,20.0,15.0,1.0,2.0,133.33333333333331,AB Agarkar,24.0,46.0,caught and bowled,4.0,11.5
18,AB Dinda,3.0,8.0,0.0,0.0,37.5,AB Dinda,44.0,49.0,caught,7.2,6.805555555555555
18,AB de Villiers,73.0,66.0,7.0,1.0,110.6060606060606,0,0.0,0.0,0,0.0,0.0
18,AC Gilchrist,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,AD Mascarenhas,24.0,28.0,caughtcaught,4.0,7.0
18,AD Mathews,1.0,4.0,0.0,0.0,25.0,AD Mathews,12.0,16.0,0,2.0,8.0
18,AD Russell,19.0,18.0,2.0,1.0,105.55555555555556,AD Russell,11.0,31.0,0,1.5,20.666666666666668
18,0,0.0,0.0,0.0,0.0,0.0,AJ Tye,51.0,68.0,caughtcaught,8.3,8.192771084337348
18,AK Markram,50.0,37.0,4.0,1.0,135.13513513513513,0,0.0,0.0,0,0.0,0.0
18,AM Rahane,246.0,188.0,23.0,8.0,130.85106382978725,0,0.0,0.0,0,0.0,0.0
18,AP Tare,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
18,AR Patel,48.0,24.0,2.0,3.0,200.0,AR Patel,48.0,56.0,stumpedcaught,8.0,7.0
18,0,0.0,0.0,0.0,0.0,0.0,AS Joseph,29.0,32.0,caught,4.5,7.111111111111111
18,0,0.0,0.0,0.0,0.0,0.0,AS Rajpoot,20.0,33.0,0,3.2,10.3125
18,AT Rayudu,21.0,15.0,1.0,1.0,140.0,0,0.0,0.0,0,0.0,0.0
18,Abhishek Sharma,37.0,12.0,3.0,4.0,308.33333333333337,Abhishek Sharma,6.0,7.0,0,1.0,7.0
18,0,0.0,0.0,0.0,0.0,0.0,Akash Deep,24.0,20.0,caughtrun out,4.0,5.0
18,Anuj Rawat,66.0,49.0,2.0,6.0,134.6938775510204,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,Anureet Singh,24.0,42.0,caught,4.0,10.5
18,0,0.0,0.0,0.0,0.0,0.0,Arshdeep Singh,24.0,34.0,caught,4.0,8.5
18,Azhar Mahmood,23.0,20.0,3.0,0.0,114.99999999999999,Azhar Mahmood,24.0,23.0,0,4.0,5.75
18,0,0.0,0.0,0.0,0.0,0.0,B Kumar,48.0,66.0,caughtcaught,8.0,8.25
18,B Sai Sudharsan,19.0,20.0,2.0,0.0,95.0,0,0.0,0.0,0,0.0,0.0
18,BB McCullum,47.0,33.0,4.0,3.0,142.42424242424244,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,BB Sran,50.0,83.0,caughtcaught,8.2,10.121951219512196
18,BJ Hodge,36.0,35.0,4.0,0.0,102.85714285714285,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,Basil Thampi,25.0,30.0,0,4.1,7.317073170731708
18,0,0.0,0.0,0.0,0.0,0.0,C Sakariya,29.0,32.0,caught,4.5,7.111111111111111
18,C de Grandhomme,1.0,2.0,0.0,0.0,50.0,C de Grandhomme,6.0,12.0,0,1.0,12.0
18,CA Lynn,74.0,41.0,6.0,4.0,180.4878048780488,0,0.0,0.0,0,0.0,0.0
18,CA Pujara,10.0,20.0,1.0,0.0,50.0,0,0.0,0.0,0,0.0,0.0
18,CH Gayle,95.0,63.0,8.0,9.0,150.79365079365078,CH Gayle,7.0,21.0,0,1.1,19.09090909090909
18,CH Morris,16.0,10.0,3.0,0.0,160.0,CH Morris,81.0,102.0,caught and bowledrun outcaughtcaughtcaughtbowledbowledlbwrun out,13.3,7.669172932330826
18,0,0.0,0.0,0.0,0.0,0.0,CJ Jordan,18.0,42.0,0,3.0,14.0
18,CR Woakes,3.0,5.0,0.0,0.0,60.0,CR Woakes,24.0,32.0,caught,4.0,8.0
18,0,0.0,0.0,0.0,0.0,0.0,CV Varun,24.0,32.0,lbwcaught,4.0,8.0
18,D Brevis,8.0,11.0,1.0,0.0,72.72727272727273,D Brevis,3.0,8.0,lbw,0.3,26.666666666666668
18,DA Miller,136.0,112.0,11.0,5.0,121.42857142857142,0,0.0,0.0,0,0.0,0.0
18,DA Warner,59.0,32.0,7.0,3.0,184.375,0,0.0,0.0,0,0.0,0.0
18,DB Das,11.0,13.0,1.0,0.0,84.61538461538461,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,DE Bollinger,18.0,19.0,caught,3.0,6.333333333333333
18,0,0.0,0.0,0.0,0.0,0.0,DJ Bravo,26.0,38.0,0,4.2,9.047619047619047
18,DJ Hooda,24.0,16.0,1.0,2.0,150.0,DJ Hooda,44.0,65.0,caught,7.2,9.027777777777777
18,DJ Hussey,83.0,63.0,5.0,3.0,131.74603174603175,DJ Hussey,12.0,26.0,0,2.0,13.0
18,DJ Mitchell,13.0,11.0,1.0,0.0,118.18181818181819,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,DJ Willey,12.0,8.0,0,2.0,4.0
18,0,0.0,0.0,0.0,0.0,0.0,DL Chahar,64.0,90.0,caughtbowled,10.4,8.653846153846153
18,DL Vettori,30.0,30.0,3.0,0.0,100.0,DL Vettori,36.0,53.0,stumped,6.0,8.833333333333334
18,0,0.0,0.0,0.0,0.0,0.0,DP Nannes,23.0,24.0,0,3.5,6.857142857142857
18,DPMD Jayawardene,16.0,11.0,2.0,1.0,145.45454545454547,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,DW Steyn,27.0,25.0,0,4.3,5.813953488372094
18,EJG Morgan,26.0,24.0,2.0,1.0,108.33333333333333,0,0.0,0.0,0,0.0,0.0
18,F du Plessis,157.0,119.0,14.0,5.0,131.9327731092437,0,0.0,0.0,0,0.0,0.0
18,G Gambhir,22.0,18.0,3.0,0.0,122.22222222222223,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,GB Hogg,24.0,19.0,caught,4.0,4.75
18,GC Smith,46.0,55.0,5.0,0.0,83.63636363636363,0,0.0,0.0,0,0.0,0.0
18,GJ Bailey,34.0,43.0,3.0,0.0,79.06976744186046,0,0.0,0.0,0,0.0,0.0
18,GJ Maxwell,28.0,24.0,3.0,0.0,116.66666666666667,GJ Maxwell,36.0,71.0,0,6.0,11.833333333333334
18,Gurkeerat Singh,10.0,15.0,1.0,0.0,66.66666666666666,0,0.0,0.0,0,0.0,0.0
18,H Klaasen,10.0,11.0,1.0,0.0,90.9090909090909,0,0.0,0.0,0,0.0,0.0
18,HH Pandya,8.0,11.0,1.0,0.0,72.72727272727273,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,HV Patel,24.0,25.0,caught and bowledcaught,4.0,6.25
18,0,0.0,0.0,0.0,0.0,0.0,Harbhajan Singh,24.0,17.0,caughtcaught,4.0,4.25
18,Harpreet Brar,8.0,5.0,0.0,1.0,160.0,Harpreet Brar,49.0,61.0,caught,8.1,7.530864197530865
18,I Sharma,1.0,1.0,0.0,0.0,100.0,I Sharma,25.0,28.0,bowled,4.1,6.829268292682928
18,0,0.0,0.0,0.0,0.0,0.0,Imran Tahir,24.0,20.0,0,4.0,5.0
18,Ishan Kishan,26.0,28.0,3.0,0.0,92.85714285714286,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,J Botha,24.0,30.0,caught,4.0,7.5
18,0,0.0,0.0,0.0,0.0,0.0,J Little,27.0,32.0,caughtrun outrun out,4.3,7.441860465116279
18,JA Morkel,43.0,38.0,1.0,3.0,113.1578947368421,JA Morkel,50.0,69.0,bowled,8.2,8.414634146341465
18,JC Buttler,5.0,7.0,1.0,0.0,71.42857142857143,0,0.0,0.0,0,0.0,0.0
18,JD Unadkat,13.0,14.0,1.0,0.0,92.85714285714286,JD Unadkat,73.0,86.0,caughtrun outcaughtcaught,12.1,7.107438016528926
18,JH Kallis,19.0,17.0,4.0,0.0,111.76470588235294,JH Kallis,24.0,29.0,0,4.0,7.25
18,0,0.0,0.0,0.0,0.0,0.0,JJ Bumrah,24.0,33.0,0,4.0,8.25
18,JM Sharma,25.0,23.0,5.0,0.0,108.69565217391303,0,0.0,0.0,0,0.0,0.0
18,JP Faulkner,1.0,5.0,0.0,0.0,20.0,JP Faulkner,47.0,73.0,caughtrun outcaught,7.5,9.733333333333333
18,0,0.0,0.0,0.0,0.0,0.0,K Rabada,24.0,41.0,caught,4.0,10.25
18,KA Pollard,0.0,1.0,0.0,0.0,0.0,KA Pollard,19.0,24.0,0,3.1,7.741935483870967
18,KD Karthik,79.0,61.0,10.0,1.0,129.5081967213115,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,KJ Abbott,18.0,34.0,0,3.0,11.333333333333334
18,0,0.0,0.0,0.0,0.0,0.0,KK Cooper,19.0,33.0,caughtbowled,3.1,10.64516129032258
18,KK Nair,46.0,41.0,3.0,1.0,112.19512195121952,0,0.0,0.0,0,0.0,0.0
18,KL Rahul,178.0,127.0,19.0,4.0,140.15748031496062,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,Kamran Khan,25.0,35.0,bowled,4.1,8.536585365853659
18,0,0.0,0.0,0.0,0.0,0.0,Kuldeep Yadav,24.0,42.0,0,4.0,10.5
18,L Balaji,0.0,2.0,0.0,0.0,0.0,L Balaji,50.0,70.0,bowledbowled,8.2,8.536585365853659
18,LR Shukla,2.0,2.0,0.0,0.0,100.0,LR Shukla,7.0,16.0,bowled,1.1,14.545454545454545
18,0,0.0,0.0,0.0,0.0,0.0,M Ashwin,44.0,49.0,0,7.2,6.805555555555555
18,M Kaif,35.0,35.0,4.0,1.0,100.0,0,0.0,0.0,0,0.0,0.0
18,M Manhas,23.0,16.0,2.0,1.0,143.75,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,M Markande,12.0,21.0,0,2.0,10.5
18,M Muralitharan,6.0,8.0,0.0,0.0,75.0,M Muralitharan,49.0,65.0,bowledcaughtstumped,8.1,8.024691358024691
18,0,0.0,0.0,0.0,0.0,0.0,M Prasidh Krishna,20.0,21.0,caught,3.2,6.5625
18,M Rawat,1.0,1.0,0.0,0.0,100.0,0,0.0,0.0,0,0.0,0.0
18,M Shahrukh Khan,22.0,10.0,1.0,2.0,220.00000000000003,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,M Theekshana,24.0,28.0,caught,4.0,7.0
18,M Vijay,54.0,47.0,6.0,2.0,114.89361702127661,0,0.0,0.0,0,0.0,0.0
18,M Vohra,28.0,30.0,3.0,1.0,93.33333333333333,0,0.0,0.0,0,0.0,0.0
18,MA Agarwal,62.0,46.0,6.0,3.0,134.7826086956522,0,0.0,0.0,0,0.0,0.0
18,MA Starc,8.0,17.0,0.0,0.0,47.05882352941176,MA Starc,26.0,15.0,0,4.2,3.571428571428571
18,MC Henriques,5.0,4.0,1.0,0.0,125.0,MC Henriques,25.0,33.0,caughtcaught,4.1,8.048780487804878
18,MEK Hussey,8.0,10.0,2.0,0.0,80.0,0,0.0,0.0,0,0.0,0.0
18,MG Johnson,13.0,8.0,1.0,0.0,162.5,MG Johnson,55.0,58.0,caughtbowledcaughtbowledrun out,9.1,6.373626373626374
18,MK Pandey,89.0,82.0,6.0,3.0,108.53658536585367,0,0.0,0.0,0,0.0,0.0
18,ML Hayden,32.0,32.0,5.0,0.0,100.0,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,MM Ali,19.0,23.0,lbwlbw,3.1,7.419354838709677
18,0,0.0,0.0,0.0,0.0,0.0,MM Patel,49.0,46.0,caughtbowled,8.1,5.679012345679013
18,0,0.0,0.0,0.0,0.0,0.0,MM Sharma,45.0,38.0,caughtrun outcaughtcaught,7.3,5.205479452054795
18,MS Dhoni,52.0,40.0,5.0,2.0,130.0,0,0.0,0.0,0,0.0,0.0
18,MV Boucher,11.0,7.0,0.0,1.0,157.14285714285714,0,0.0,0.0,0,0.0,0.0
18,MW Short,36.0,27.0,6.0,1.0,133.33333333333331,MW Short,6.0,8.0,0,1.0,8.0
18,Mandeep Singh,30.0,26.0,0.0,2.0,115.38461538461537,0,0.0,0.0,0,0.0,0.0
18,Mohammed Shami,0.0,1.0,0.0,0.0,0.0,Mohammed Shami,94.0,148.0,caught,15.4,9.61038961038961
18,0,0.0,0.0,0.0,0.0,0.0,Mohammed Siraj,26.0,51.0,0,4.2,12.142857142857142
18,0,0.0,0.0,0.0,0.0,0.0,Mujeeb Ur Rahman,25.0,32.0,caughtrun out,4.1,7.8048780487804885
18,0,0.0,0.0,0.0,0.0,0.0,Mukesh Choudhary,7.0,27.0,0,1.1,24.545454545454543
18,0,0.0,0.0,0.0,0.0,0.0,Mustafizur Rahman,48.0,32.0,run outlbwcaughtrun outcaught,8.0,4.0
18,N Pooran,33.0,17.0,1.0,3.0,194.11764705882354,0,0.0,0.0,0,0.0,0.0
18,N Rana,25.0,32.0,1.0,1.0,78.125,N Rana,1.0,0.0,0,0.1,0.0
18,0,0.0,0.0,0.0,0.0,0.0,NLTC Perera,25.0,32.0,lbwrun out,4.1,7.8048780487804885
18,0,0.0,0.0,0.0,0.0,0.0,NM Coulter-Nile,25.0,22.0,caughtbowledcaught,4.1,5.365853658536586
18,NS Naik,22.0,30.0,1.0,0.0,73.33333333333333,0,0.0,0.0,0,0.0,0.0
18,NV Ojha,2.0,2.0,0.0,0.0,100.0,0,0.0,0.0,0,0.0,0.0
18,Nithish Kumar Reddy,14.0,8.0,1.0,1.0,175.0,0,0.0,0.0,0,0.0,0.0
18,OA Shah,60.0,27.0,5.0,5.0,222.22222222222223,0,0.0,0.0,0,0.0,0.0
18,P Awana,0.0,1.0,0.0,0.0,0.0,P Awana,24.0,36.0,caught,4.0,9.0
18,P Kumar,15.0,8.0,2.0,1.0,187.5,P Kumar,51.0,36.0,caughtcaughtcaught,8.3,4.337349397590361
18,P Simran Singh,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
18,PA Patel,37.0,37.0,4.0,1.0,100.0,0,0.0,0.0,0,0.0,0.0
18,PBB Rajapaksa,20.0,28.0,1.0,0.0,71.42857142857143,0,0.0,0.0,0,0.0,0.0
18,PC Valthaty,1.0,5.0,0.0,0.0,20.0,0,0.0,0.0,0,0.0,0.0
18,PJ Cummins,13.0,10.0,0.0,1.0,130.0,PJ Cummins,73.0,105.0,caughtcaughtcaught,12.1,8.677685950413224
18,PJ Sangwan,1.0,1.0,0.0,0.0,100.0,PJ Sangwan,26.0,30.0,run out,4.2,7.142857142857142
18,PP Chawla,9.0,12.0,0.0,0.0,75.0,PP Chawla,44.0,68.0,lbwcaught,7.2,9.444444444444445
18,0,0.0,0.0,0.0,0.0,0.0,PV Tambe,18.0,21.0,caught,3.0,7.0
18,0,0.0,0.0,0.0,0.0,0.0,PWH de Silva,24.0,28.0,lbwlbw,4.0,7.0
18,0,0.0,0.0,0.0,0.0,0.0,Pankaj Singh,24.0,19.0,caughtbowled,4.0,4.75
18,R Ashwin,11.0,10.0,1.0,0.0,110.00000000000001,R Ashwin,98.0,128.0,caughtcaughtcaughtcaughtcaughtbowled,16.2,7.901234567901235
18,R Dhawan,27.0,25.0,3.0,0.0,108.0,R Dhawan,50.0,53.0,caughtcaughtcaught,8.2,6.463414634146342
18,R Dravid,48.0,56.0,7.0,0.0,85.71428571428571,0,0.0,0.0,0,0.0,0.0
18,R Ravindra,12.0,9.0,2.0,0.0,133.33333333333331,R Ravindra,6.0,3.0,0,1.0,3.0
18,R Sathish,11.0,12.0,2.0,0.0,91.66666666666666,0,0.0,0.0,0,0.0,0.0
18,R Tewatia,10.0,10.0,1.0,0.0,100.0,R Tewatia,36.0,56.0,run outcaught,6.0,9.333333333333334
18,R Vinay Kumar,11.0,9.0,1.0,0.0,122.22222222222223,R Vinay Kumar,67.0,107.0,run outcaughtcaughtcaughtbowled,11.1,9.63963963963964
18,RA Jadeja,96.0,64.0,8.0,3.0,150.0,RA Jadeja,90.0,115.0,caught,15.0,7.666666666666667
18,RA Tripathi,36.0,26.0,1.0,2.0,138.46153846153845,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,RD Chahar,18.0,25.0,0,3.0,8.333333333333334
18,RD Gaikwad,26.0,21.0,3.0,1.0,123.80952380952381,0,0.0,0.0,0,0.0,0.0
18,RG Sharma,26.0,16.0,4.0,1.0,162.5,0,0.0,0.0,0,0.0,0.0
18,RJ Harris,2.0,3.0,0.0,0.0,66.66666666666666,RJ Harris,26.0,31.0,0,4.2,7.3809523809523805
18,RJ Quiney,4.0,11.0,1.0,0.0,36.36363636363637,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,RP Singh,25.0,25.0,caught,4.1,6.097560975609756
18,RR Pant,38.0,17.0,2.0,4.0,223.52941176470588,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,RR Powar,18.0,24.0,0,3.0,8.0
18,0,0.0,0.0,0.0,0.0,0.0,RV Gomez,12.0,20.0,lbw,2.0,10.0
18,RV Uthappa,106.0,64.0,9.0,7.0,165.625,0,0.0,0.0,0,0.0,0.0
18,Ramandeep Singh,6.0,12.0,0.0,0.0,50.0,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,Rashid Khan,24.0,27.0,bowled,4.0,6.75
18,0,0.0,0.0,0.0,0.0,0.0,Ravi Bishnoi,26.0,33.0,0,4.2,7.857142857142857
18,S Aravind,14.0,8.0,3.0,0.0,175.0,S Aravind,18.0,48.0,0,3.0,16.0
18,S Badrinath,50.0,34.0,6.0,1.0,147.05882352941177,0,0.0,0.0,0,0.0,0.0
18,S Dhawan,53.0,55.0,6.0,0.0,96.36363636363636,0,0.0,0.0,0,0.0,0.0
18,S Dube,67.0,43.0,4.0,5.0,155.8139534883721,S Dube,6.0,5.0,0,1.0,5.0
18,0,0.0,0.0,0.0,0.0,0.0,S Sreesanth,26.0,22.0,caughtcaughtrun out,4.2,5.238095238095238
18,0,0.0,0.0,0.0,0.0,0.0,S Tyagi,25.0,19.0,0,4.1,4.634146341463415
18,SA Asnodkar,71.0,43.0,11.0,2.0,165.11627906976744,0,0.0,0.0,0,0.0,0.0
18,SA Yadav,75.0,46.0,5.0,6.0,163.04347826086956,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,SB Jakati,18.0,30.0,0,3.0,10.0
18,SC Ganguly,51.0,41.0,4.0,2.0,124.39024390243902,SC Ganguly,6.0,14.0,0,1.0,14.0
18,0,0.0,0.0,0.0,0.0,0.0,SC Kuggeleijn,25.0,37.0,caughtcaught,4.1,9.02439024390244
18,SE Marsh,117.0,79.0,11.0,5.0,148.1012658227848,0,0.0,0.0,0,0.0,0.0
18,SK Raina,76.0,70.0,6.0,2.0,108.57142857142857,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,SK Trivedi,75.0,77.0,run outbowledbowledcaughtcaughtbowledbowledbowledbowled,12.3,6.260162601626016
18,SK Warne,7.0,10.0,0.0,0.0,70.0,SK Warne,37.0,52.0,caughtcaught and bowledlbw,6.1,8.524590163934427
18,SM Curran,22.0,25.0,1.0,1.0,88.0,SM Curran,66.0,92.0,bowled,11.0,8.363636363636363
18,SN Khan,81.0,70.0,6.0,2.0,115.71428571428572,0,0.0,0.0,0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,0.0,SN Thakur,25.0,39.0,caughtcaught,4.1,9.51219512195122
18,SP Narine,8.0,12.0,1.0,0.0,66.66666666666666,SP Narine,68.0,67.0,caughtrun outbowled,11.2,5.982142857142858
18,SPD Smith,5.0,3.0,1.0,0.0,166.66666666666669,0,0.0,0.0,0,0.0,0.0
18,SR Watson,186.0,144.0,26.0,6.0,129.16666666666669,SR Watson,27.0,36.0,caughtcaught,4.3,8.372093023255815
18,0,0.0,0.0,0.0,0.0,0.0,SS Cottrell,20.0,30.0,0,3.2,9.375
18,SS Iyer,26.0,17.0,4.0,0.0,152.94117647058823,0,0.0,0.0,0,0.0,0.0
18,SS Tiwary,17.0,16.0,0.0,1.0,106.25,0,0.0,0.0,0,0.0,0.0
18,STR Binny,12.0,8.0,1.0,1.0,150.0,STR Binny,18.0,18.0,run out,3.0,6.0
18,SV Samson,113.0,94.0,13.0,1.0,120.2127659574468,0,0.0,0.0,0,0.0,0.0
18,SW Billings,21.0,17.0,2.0,0.0,123.52941176470588,0,0.0,0.0,0,0.0,0.0
18,Salman Butt,7.0,8.0,1.0,0.0,87.5,0,0.0,0.0,0,0.0,0.0
